page_name,date,region,amt_spent
Tom Steyer,2020-01-26,Georgia,8459
Tom Steyer,2020-02-02,Georgia,100
Tom Steyer,2020-02-09,Georgia,100
Tom Steyer,2020-02-16,Georgia,100
Tom Steyer,2020-02-23,Georgia,100
Tom Steyer,2020-03-01,Georgia,100
Bernie Sanders,2020-03-08,Guam,100
Bernie Sanders,2020-03-15,Guam,100
Bernie Sanders,2020-03-22,Guam,100
Amy Klobuchar,2019-10-20,Hawaii,200
Amy Klobuchar,2019-10-27,Hawaii,200
Amy Klobuchar,2019-11-03,Hawaii,200
Amy Klobuchar,2019-11-10,Hawaii,200
Amy Klobuchar,2019-11-17,Hawaii,100
Amy Klobuchar,2019-11-24,Hawaii,100
Amy Klobuchar,2019-12-01,Hawaii,100
Amy Klobuchar,2019-12-15,Hawaii,100
Amy Klobuchar,2019-12-22,Hawaii,122
Amy Klobuchar,2019-12-29,Hawaii,105
Amy Klobuchar,2020-01-05,Hawaii,100
Amy Klobuchar,2020-01-12,Hawaii,100
Amy Klobuchar,2020-01-19,Hawaii,100
Amy Klobuchar,2020-01-26,Hawaii,162
Amy Klobuchar,2020-02-02,Hawaii,100
Amy Klobuchar,2020-02-09,Hawaii,118
Amy Klobuchar,2020-02-16,Hawaii,149
Amy Klobuchar,2020-02-23,Hawaii,130
Amy Klobuchar,2020-03-01,Hawaii,100
Amy Klobuchar,2020-03-08,Hawaii,100
Andrew Yang for President 2020,2019-10-20,Hawaii,100
Andrew Yang for President 2020,2019-10-27,Hawaii,100
Andrew Yang for President 2020,2019-11-03,Hawaii,100
Andrew Yang for President 2020,2019-11-10,Hawaii,100
Andrew Yang for President 2020,2019-11-17,Hawaii,100
Andrew Yang for President 2020,2019-11-24,Hawaii,100
Andrew Yang for President 2020,2019-12-01,Hawaii,100
Andrew Yang for President 2020,2019-12-15,Hawaii,100
Andrew Yang for President 2020,2019-12-22,Hawaii,100
Andrew Yang for President 2020,2019-12-29,Hawaii,100
Andrew Yang for President 2020,2020-01-05,Hawaii,100
Andrew Yang for President 2020,2020-01-12,Hawaii,100
Andrew Yang for President 2020,2020-01-19,Hawaii,100
Andrew Yang for President 2020,2020-01-26,Hawaii,100
Andrew Yang for President 2020,2020-02-02,Hawaii,100
Andrew Yang for President 2020,2020-02-09,Hawaii,100
Andrew Yang for President 2020,2020-02-16,Hawaii,100
Bernie Sanders,2019-10-20,Hawaii,511
Bernie Sanders,2019-10-27,Hawaii,307
Bernie Sanders,2019-11-03,Hawaii,1011
Bernie Sanders,2019-11-10,Hawaii,100
Bernie Sanders,2019-11-17,Hawaii,770
Bernie Sanders,2019-11-24,Hawaii,1251
Bernie Sanders,2019-12-01,Hawaii,1551
Bernie Sanders,2019-12-15,Hawaii,1376
Bernie Sanders,2019-12-22,Hawaii,1012
Bernie Sanders,2019-12-29,Hawaii,2458
Bernie Sanders,2020-01-05,Hawaii,2047
Bernie Sanders,2020-01-12,Hawaii,636
Bernie Sanders,2020-01-19,Hawaii,1859
Bernie Sanders,2020-01-26,Hawaii,1298
Bernie Sanders,2020-02-02,Hawaii,3333
Bernie Sanders,2020-02-09,Hawaii,844
Bernie Sanders,2020-02-16,Hawaii,1056
Bernie Sanders,2020-02-23,Hawaii,3333
Bernie Sanders,2020-03-01,Hawaii,4078
Bernie Sanders,2020-03-08,Hawaii,3170
Bernie Sanders,2020-03-15,Hawaii,1294
Bernie Sanders,2020-03-22,Hawaii,233
Cory Booker,2019-10-20,Hawaii,200
Cory Booker,2019-10-27,Hawaii,200
Cory Booker,2019-11-03,Hawaii,254
Cory Booker,2019-11-10,Hawaii,200
Cory Booker,2019-11-17,Hawaii,100
Cory Booker,2019-11-24,Hawaii,100
Cory Booker,2019-12-01,Hawaii,100
Cory Booker,2019-12-15,Hawaii,100
Cory Booker,2019-12-22,Hawaii,100
Cory Booker,2019-12-29,Hawaii,100
Cory Booker,2020-01-05,Hawaii,100
Cory Booker,2020-01-12,Hawaii,100
Cory Booker,2020-01-19,Hawaii,100
Cory Booker,2020-05-10,Hawaii,100
Donald J. Trump,2019-10-20,Hawaii,647
Donald J. Trump,2019-10-27,Hawaii,641
Donald J. Trump,2019-11-03,Hawaii,814
Donald J. Trump,2019-11-10,Hawaii,850
Donald J. Trump,2019-11-17,Hawaii,1928
Donald J. Trump,2019-11-24,Hawaii,1064
Donald J. Trump,2019-12-01,Hawaii,596
Donald J. Trump,2019-12-15,Hawaii,1526
Donald J. Trump,2019-12-22,Hawaii,2922
Donald J. Trump,2019-12-29,Hawaii,872
Donald J. Trump,2020-01-05,Hawaii,1556
Donald J. Trump,2020-01-12,Hawaii,1844
Donald J. Trump,2020-01-19,Hawaii,1664
Donald J. Trump,2020-01-26,Hawaii,2294
Donald J. Trump,2020-02-02,Hawaii,3612
Donald J. Trump,2020-02-09,Hawaii,3140
Donald J. Trump,2020-02-16,Hawaii,914
Donald J. Trump,2020-02-23,Hawaii,667
Donald J. Trump,2020-03-01,Hawaii,745
Donald J. Trump,2020-03-08,Hawaii,904
Donald J. Trump,2020-03-15,Hawaii,810
Donald J. Trump,2020-03-22,Hawaii,1150
Donald J. Trump,2020-03-29,Hawaii,1272
Donald J. Trump,2020-04-05,Hawaii,1561
Donald J. Trump,2020-04-12,Hawaii,1327
Donald J. Trump,2020-04-19,Hawaii,2245
Donald J. Trump,2020-04-26,Hawaii,1862
Donald J. Trump,2020-05-03,Hawaii,2131
Donald J. Trump,2020-05-10,Hawaii,1583
Elizabeth Warren,2019-10-20,Hawaii,654
Elizabeth Warren,2019-10-27,Hawaii,662
Elizabeth Warren,2019-11-03,Hawaii,655
Elizabeth Warren,2019-11-10,Hawaii,601
Elizabeth Warren,2019-11-17,Hawaii,406
Elizabeth Warren,2019-11-24,Hawaii,519
Elizabeth Warren,2019-12-01,Hawaii,532
Elizabeth Warren,2019-12-15,Hawaii,716
Elizabeth Warren,2019-12-22,Hawaii,947
Elizabeth Warren,2019-12-29,Hawaii,711
Elizabeth Warren,2020-01-05,Hawaii,463
Elizabeth Warren,2020-01-12,Hawaii,434
Elizabeth Warren,2020-01-19,Hawaii,685
Elizabeth Warren,2020-01-26,Hawaii,544
Elizabeth Warren,2020-02-02,Hawaii,736
Elizabeth Warren,2020-02-09,Hawaii,443
Elizabeth Warren,2020-02-16,Hawaii,392
Elizabeth Warren,2020-02-23,Hawaii,850
Elizabeth Warren,2020-03-01,Hawaii,972
Elizabeth Warren,2020-03-08,Hawaii,443
Elizabeth Warren,2020-03-29,Hawaii,100
Elizabeth Warren,2020-04-05,Hawaii,100
Elizabeth Warren,2020-04-12,Hawaii,100
Elizabeth Warren,2020-04-19,Hawaii,100
Elizabeth Warren,2020-04-26,Hawaii,100
Elizabeth Warren,2020-05-03,Hawaii,100
Elizabeth Warren,2020-05-10,Hawaii,100
Joe Biden,2019-10-20,Hawaii,274
Joe Biden,2019-10-27,Hawaii,293
Joe Biden,2019-11-03,Hawaii,346
Joe Biden,2019-11-10,Hawaii,255
Joe Biden,2019-11-17,Hawaii,219
Joe Biden,2019-11-24,Hawaii,148
Joe Biden,2019-12-01,Hawaii,100
Joe Biden,2019-12-15,Hawaii,244
Joe Biden,2019-12-22,Hawaii,301
Joe Biden,2019-12-29,Hawaii,337
Joe Biden,2020-01-05,Hawaii,283
Joe Biden,2020-01-12,Hawaii,157
Joe Biden,2020-01-19,Hawaii,111
Joe Biden,2020-01-26,Hawaii,197
Joe Biden,2020-02-02,Hawaii,221
Joe Biden,2020-02-09,Hawaii,336
Joe Biden,2020-02-16,Hawaii,107
Joe Biden,2020-02-23,Hawaii,188
Joe Biden,2020-03-01,Hawaii,1210
Joe Biden,2020-03-08,Hawaii,5113
Joe Biden,2020-03-15,Hawaii,2373
Joe Biden,2020-03-22,Hawaii,3202
Joe Biden,2020-03-29,Hawaii,3379
Joe Biden,2020-04-05,Hawaii,3215
Joe Biden,2020-04-12,Hawaii,4251
Joe Biden,2020-04-19,Hawaii,3356
Joe Biden,2020-04-26,Hawaii,1307
Joe Biden,2020-05-03,Hawaii,1552
Joe Biden,2020-05-10,Hawaii,1608
Pete Buttigieg,2019-10-20,Hawaii,1519
Pete Buttigieg,2019-10-27,Hawaii,1226
Pete Buttigieg,2019-11-03,Hawaii,1030
Pete Buttigieg,2019-11-10,Hawaii,935
Pete Buttigieg,2019-11-17,Hawaii,435
Pete Buttigieg,2019-11-24,Hawaii,660
Pete Buttigieg,2019-12-01,Hawaii,139
Pete Buttigieg,2019-12-15,Hawaii,199
Pete Buttigieg,2019-12-22,Hawaii,331
Pete Buttigieg,2019-12-29,Hawaii,350
Pete Buttigieg,2020-01-05,Hawaii,380
Pete Buttigieg,2020-01-12,Hawaii,136
Pete Buttigieg,2020-01-19,Hawaii,215
Pete Buttigieg,2020-01-26,Hawaii,136
Pete Buttigieg,2020-02-02,Hawaii,327
Pete Buttigieg,2020-02-09,Hawaii,1383
Pete Buttigieg,2020-02-16,Hawaii,674
Pete Buttigieg,2020-02-23,Hawaii,1029
Pete Buttigieg,2020-03-01,Hawaii,746
Tom Steyer,2019-10-20,Hawaii,288
Tom Steyer,2019-10-27,Hawaii,235
Tom Steyer,2019-11-03,Hawaii,235
Tom Steyer,2019-11-10,Hawaii,340
Tom Steyer,2019-11-17,Hawaii,1606
Tom Steyer,2019-11-24,Hawaii,3745
Tom Steyer,2019-12-01,Hawaii,2974
Tom Steyer,2019-12-15,Hawaii,224
Tom Steyer,2019-12-22,Hawaii,1856
Tom Steyer,2019-12-29,Hawaii,4709
Tom Steyer,2020-01-05,Hawaii,3815
Tom Steyer,2020-01-12,Hawaii,1657
Tom Steyer,2020-01-19,Hawaii,3021
Tom Steyer,2020-01-26,Hawaii,1604
Tom Steyer,2020-02-02,Hawaii,100
Tom Steyer,2020-02-09,Hawaii,100
Amy Klobuchar,2019-10-20,Idaho,200
Amy Klobuchar,2019-10-27,Idaho,200
Amy Klobuchar,2019-11-03,Idaho,200
Amy Klobuchar,2019-11-10,Idaho,200
Amy Klobuchar,2019-11-17,Idaho,100
Amy Klobuchar,2019-11-24,Idaho,127
Amy Klobuchar,2019-12-01,Idaho,100
Amy Klobuchar,2019-12-15,Idaho,100
Amy Klobuchar,2019-12-22,Idaho,145
Amy Klobuchar,2019-12-29,Idaho,143
Amy Klobuchar,2020-01-05,Idaho,103
Amy Klobuchar,2020-01-12,Idaho,100
Amy Klobuchar,2020-01-19,Idaho,107
Amy Klobuchar,2020-01-26,Idaho,229
Amy Klobuchar,2020-02-02,Idaho,100
Amy Klobuchar,2020-02-09,Idaho,171
Amy Klobuchar,2020-02-16,Idaho,189
Amy Klobuchar,2020-02-23,Idaho,146
Amy Klobuchar,2020-03-01,Idaho,100
Amy Klobuchar,2020-03-08,Idaho,100
Andrew Yang for President 2020,2019-10-20,Idaho,100
Andrew Yang for President 2020,2019-10-27,Idaho,100
Andrew Yang for President 2020,2019-11-03,Idaho,100
Andrew Yang for President 2020,2019-11-10,Idaho,100
Andrew Yang for President 2020,2019-11-17,Idaho,100
Andrew Yang for President 2020,2019-11-24,Idaho,100
Andrew Yang for President 2020,2019-12-01,Idaho,100
Andrew Yang for President 2020,2019-12-15,Idaho,100
Andrew Yang for President 2020,2019-12-22,Idaho,100
Andrew Yang for President 2020,2019-12-29,Idaho,100
Andrew Yang for President 2020,2020-01-05,Idaho,100
Andrew Yang for President 2020,2020-01-12,Idaho,100
Andrew Yang for President 2020,2020-01-19,Idaho,100
Andrew Yang for President 2020,2020-01-26,Idaho,100
Andrew Yang for President 2020,2020-02-02,Idaho,100
Andrew Yang for President 2020,2020-02-09,Idaho,100
Andrew Yang for President 2020,2020-02-16,Idaho,100
Bernie Sanders,2019-10-20,Idaho,341
Bernie Sanders,2019-10-27,Idaho,256
Bernie Sanders,2019-11-03,Idaho,842
Bernie Sanders,2019-11-10,Idaho,112
Bernie Sanders,2019-11-17,Idaho,569
Bernie Sanders,2019-11-24,Idaho,890
Bernie Sanders,2019-12-01,Idaho,1033
Bernie Sanders,2019-12-15,Idaho,1187
Bernie Sanders,2019-12-22,Idaho,876
Bernie Sanders,2019-12-29,Idaho,1984
Bernie Sanders,2020-01-05,Idaho,1724
Bernie Sanders,2020-01-12,Idaho,546
Bernie Sanders,2020-01-19,Idaho,1471
Bernie Sanders,2020-01-26,Idaho,1040
Bernie Sanders,2020-02-02,Idaho,2915
Bernie Sanders,2020-02-09,Idaho,743
Bernie Sanders,2020-02-16,Idaho,783
Bernie Sanders,2020-02-23,Idaho,2504
Bernie Sanders,2020-03-01,Idaho,3188
Bernie Sanders,2020-03-08,Idaho,2711
Bernie Sanders,2020-03-15,Idaho,1172
Bernie Sanders,2020-03-22,Idaho,170
Cory Booker,2019-10-20,Idaho,200
Cory Booker,2019-10-27,Idaho,200
Cory Booker,2019-11-03,Idaho,274
Cory Booker,2019-11-10,Idaho,200
Cory Booker,2019-11-17,Idaho,100
Cory Booker,2019-11-24,Idaho,100
Cory Booker,2019-12-01,Idaho,100
Cory Booker,2019-12-15,Idaho,100
Cory Booker,2019-12-22,Idaho,100
Cory Booker,2019-12-29,Idaho,100
Cory Booker,2020-01-05,Idaho,100
Cory Booker,2020-01-12,Idaho,100
Cory Booker,2020-01-19,Idaho,100
Cory Booker,2020-05-10,Idaho,100
Donald J. Trump,2019-10-20,Idaho,1693
Donald J. Trump,2019-10-27,Idaho,1830
Donald J. Trump,2019-11-03,Idaho,2716
Donald J. Trump,2019-11-10,Idaho,2344
Donald J. Trump,2019-11-17,Idaho,6868
Donald J. Trump,2019-11-24,Idaho,3617
Donald J. Trump,2019-12-01,Idaho,1655
Donald J. Trump,2019-12-15,Idaho,5307
Donald J. Trump,2019-12-22,Idaho,10605
Donald J. Trump,2019-12-29,Idaho,2811
Donald J. Trump,2020-01-05,Idaho,4937
Donald J. Trump,2020-01-12,Idaho,4837
Donald J. Trump,2020-01-19,Idaho,5163
Donald J. Trump,2020-01-26,Idaho,7533
Donald J. Trump,2020-02-02,Idaho,13367
Donald J. Trump,2020-02-09,Idaho,10411
Donald J. Trump,2020-02-16,Idaho,2851
Donald J. Trump,2020-02-23,Idaho,2283
Donald J. Trump,2020-03-01,Idaho,2632
Donald J. Trump,2020-03-08,Idaho,2609
Donald J. Trump,2020-03-15,Idaho,2828
Donald J. Trump,2020-03-22,Idaho,3450
Donald J. Trump,2020-03-29,Idaho,3410
Donald J. Trump,2020-04-05,Idaho,4658
Donald J. Trump,2020-04-12,Idaho,4170
Donald J. Trump,2020-04-19,Idaho,5763
Donald J. Trump,2020-04-26,Idaho,4204
Donald J. Trump,2020-05-03,Idaho,4500
Donald J. Trump,2020-05-10,Idaho,3464
Elizabeth Warren,2019-10-20,Idaho,1101
Elizabeth Warren,2019-10-27,Idaho,1137
Elizabeth Warren,2019-11-03,Idaho,989
Elizabeth Warren,2019-11-10,Idaho,867
Elizabeth Warren,2019-11-17,Idaho,650
Elizabeth Warren,2019-11-24,Idaho,816
Elizabeth Warren,2019-12-01,Idaho,799
Elizabeth Warren,2019-12-15,Idaho,1056
Elizabeth Warren,2019-12-22,Idaho,1371
Elizabeth Warren,2019-12-29,Idaho,881
Elizabeth Warren,2020-01-05,Idaho,624
Elizabeth Warren,2020-01-12,Idaho,562
Elizabeth Warren,2020-01-19,Idaho,908
Elizabeth Warren,2020-01-26,Idaho,755
Elizabeth Warren,2020-02-02,Idaho,1035
Elizabeth Warren,2020-02-09,Idaho,571
Elizabeth Warren,2020-02-16,Idaho,418
Elizabeth Warren,2020-02-23,Idaho,897
Elizabeth Warren,2020-03-01,Idaho,3092
Elizabeth Warren,2020-03-08,Idaho,3825
Elizabeth Warren,2020-03-29,Idaho,100
Elizabeth Warren,2020-04-05,Idaho,100
Elizabeth Warren,2020-04-12,Idaho,100
Elizabeth Warren,2020-04-19,Idaho,100
Elizabeth Warren,2020-04-26,Idaho,100
Elizabeth Warren,2020-05-03,Idaho,100
Elizabeth Warren,2020-05-10,Idaho,100
Joe Biden,2019-10-20,Idaho,303
Joe Biden,2019-10-27,Idaho,316
Joe Biden,2019-11-03,Idaho,349
Joe Biden,2019-11-10,Idaho,263
Joe Biden,2019-11-17,Idaho,243
Joe Biden,2019-11-24,Idaho,153
Joe Biden,2019-12-01,Idaho,100
Joe Biden,2019-12-15,Idaho,248
Joe Biden,2019-12-22,Idaho,315
Joe Biden,2019-12-29,Idaho,351
Joe Biden,2020-01-05,Idaho,280
Joe Biden,2020-01-12,Idaho,164
Joe Biden,2020-01-19,Idaho,144
Joe Biden,2020-01-26,Idaho,296
Joe Biden,2020-02-02,Idaho,317
Joe Biden,2020-02-09,Idaho,397
Joe Biden,2020-02-16,Idaho,116
Joe Biden,2020-02-23,Idaho,235
Joe Biden,2020-03-01,Idaho,1429
Joe Biden,2020-03-08,Idaho,5934
Joe Biden,2020-03-15,Idaho,3075
Joe Biden,2020-03-22,Idaho,3529
Joe Biden,2020-03-29,Idaho,3974
Joe Biden,2020-04-05,Idaho,3894
Joe Biden,2020-04-12,Idaho,4549
Joe Biden,2020-04-19,Idaho,3568
Joe Biden,2020-04-26,Idaho,1553
Joe Biden,2020-05-03,Idaho,1829
Joe Biden,2020-05-10,Idaho,1928
Pete Buttigieg,2019-10-20,Idaho,1875
Pete Buttigieg,2019-10-27,Idaho,1485
Pete Buttigieg,2019-11-03,Idaho,1307
Pete Buttigieg,2019-11-10,Idaho,1269
Pete Buttigieg,2019-11-17,Idaho,571
Pete Buttigieg,2019-11-24,Idaho,874
Pete Buttigieg,2019-12-01,Idaho,169
Pete Buttigieg,2019-12-15,Idaho,217
Pete Buttigieg,2019-12-22,Idaho,369
Pete Buttigieg,2019-12-29,Idaho,326
Pete Buttigieg,2020-01-05,Idaho,387
Pete Buttigieg,2020-01-12,Idaho,148
Pete Buttigieg,2020-01-19,Idaho,242
Pete Buttigieg,2020-01-26,Idaho,171
Pete Buttigieg,2020-02-02,Idaho,407
Pete Buttigieg,2020-02-09,Idaho,1498
Pete Buttigieg,2020-02-16,Idaho,766
Pete Buttigieg,2020-02-23,Idaho,1152
Pete Buttigieg,2020-03-01,Idaho,875
Tom Steyer,2019-10-20,Idaho,416
Tom Steyer,2019-10-27,Idaho,371
Tom Steyer,2019-11-03,Idaho,230
Tom Steyer,2019-11-10,Idaho,370
Tom Steyer,2019-11-17,Idaho,1967
Tom Steyer,2019-11-24,Idaho,4098
Tom Steyer,2019-12-01,Idaho,2998
Tom Steyer,2019-12-15,Idaho,290
Tom Steyer,2019-12-22,Idaho,2218
Tom Steyer,2019-12-29,Idaho,4795
Tom Steyer,2020-01-05,Idaho,3836
Tom Steyer,2020-01-12,Idaho,1770
Tom Steyer,2020-01-19,Idaho,3105
Tom Steyer,2020-01-26,Idaho,1886
Tom Steyer,2020-02-02,Idaho,100
Tom Steyer,2020-02-09,Idaho,100
Tom Steyer,2020-02-16,Idaho,100
Tom Steyer,2020-02-23,Idaho,100
Tom Steyer,2020-03-01,Idaho,100
Amy Klobuchar,2019-10-20,Illinois,932
Amy Klobuchar,2019-10-27,Illinois,438
Amy Klobuchar,2019-11-03,Illinois,362
Amy Klobuchar,2019-11-10,Illinois,246
Amy Klobuchar,2019-11-17,Illinois,108
Amy Klobuchar,2019-11-24,Illinois,1091
Amy Klobuchar,2019-12-01,Illinois,314
Amy Klobuchar,2019-12-15,Illinois,831
Amy Klobuchar,2019-12-22,Illinois,1377
Amy Klobuchar,2019-12-29,Illinois,1252
Amy Klobuchar,2020-01-05,Illinois,923
Amy Klobuchar,2020-01-12,Illinois,822
Amy Klobuchar,2020-01-19,Illinois,991
Amy Klobuchar,2020-01-26,Illinois,2165
Amy Klobuchar,2020-02-02,Illinois,913
Amy Klobuchar,2020-02-09,Illinois,1565
Amy Klobuchar,2020-02-16,Illinois,1720
Amy Klobuchar,2020-02-23,Illinois,1134
Amy Klobuchar,2020-03-01,Illinois,440
Amy Klobuchar,2020-03-08,Illinois,100
Andrew Yang for President 2020,2019-10-20,Illinois,100
Andrew Yang for President 2020,2019-10-27,Illinois,105
Andrew Yang for President 2020,2019-11-03,Illinois,191
Andrew Yang for President 2020,2019-11-10,Illinois,100
Andrew Yang for President 2020,2019-11-17,Illinois,139
Andrew Yang for President 2020,2019-11-24,Illinois,367
Andrew Yang for President 2020,2019-12-01,Illinois,331
Andrew Yang for President 2020,2019-12-15,Illinois,260
Andrew Yang for President 2020,2019-12-22,Illinois,225
Andrew Yang for President 2020,2019-12-29,Illinois,232
Andrew Yang for President 2020,2020-01-05,Illinois,1291
Andrew Yang for President 2020,2020-01-12,Illinois,402
Andrew Yang for President 2020,2020-01-19,Illinois,1880
Andrew Yang for President 2020,2020-01-26,Illinois,533
Andrew Yang for President 2020,2020-02-02,Illinois,140
Andrew Yang for President 2020,2020-02-09,Illinois,100
Andrew Yang for President 2020,2020-02-16,Illinois,100
Bernie Sanders,2019-10-20,Illinois,2200
Bernie Sanders,2019-10-27,Illinois,1832
Bernie Sanders,2019-11-03,Illinois,5528
Bernie Sanders,2019-11-10,Illinois,820
Bernie Sanders,2019-11-17,Illinois,3621
Bernie Sanders,2019-11-24,Illinois,6269
Bernie Sanders,2019-12-01,Illinois,7679
Bernie Sanders,2019-12-15,Illinois,9544
Bernie Sanders,2019-12-22,Illinois,5849
Bernie Sanders,2019-12-29,Illinois,14683
Bernie Sanders,2020-01-05,Illinois,12948
Bernie Sanders,2020-01-12,Illinois,4017
Bernie Sanders,2020-01-19,Illinois,11570
Bernie Sanders,2020-01-26,Illinois,8210
Bernie Sanders,2020-02-02,Illinois,22511
Bernie Sanders,2020-02-09,Illinois,5833
Bernie Sanders,2020-02-16,Illinois,6163
Bernie Sanders,2020-02-23,Illinois,18876
Bernie Sanders,2020-03-01,Illinois,23584
Bernie Sanders,2020-03-08,Illinois,114854
Bernie Sanders,2020-03-15,Illinois,261678
Bernie Sanders,2020-03-22,Illinois,59256
Cory Booker,2019-10-20,Illinois,409
Cory Booker,2019-10-27,Illinois,735
Cory Booker,2019-11-03,Illinois,1316
Cory Booker,2019-11-10,Illinois,640
Cory Booker,2019-11-17,Illinois,327
Cory Booker,2019-11-24,Illinois,550
Cory Booker,2019-12-01,Illinois,376
Cory Booker,2019-12-15,Illinois,659
Cory Booker,2019-12-22,Illinois,318
Cory Booker,2019-12-29,Illinois,110
Cory Booker,2020-01-05,Illinois,156
Cory Booker,2020-01-12,Illinois,206
Cory Booker,2020-01-19,Illinois,100
Cory Booker,2020-05-10,Illinois,100
Donald J. Trump,2019-10-20,Illinois,5654
Donald J. Trump,2019-10-27,Illinois,6075
Donald J. Trump,2019-11-03,Illinois,8709
Donald J. Trump,2019-11-10,Illinois,7395
Donald J. Trump,2019-11-17,Illinois,23421
Donald J. Trump,2019-11-24,Illinois,13199
Donald J. Trump,2019-12-01,Illinois,6088
Donald J. Trump,2019-12-15,Illinois,18313
Donald J. Trump,2019-12-22,Illinois,34464
Donald J. Trump,2019-12-29,Illinois,10021
Donald J. Trump,2020-01-05,Illinois,18351
Donald J. Trump,2020-01-12,Illinois,19755
Donald J. Trump,2020-01-19,Illinois,19984
Donald J. Trump,2020-01-26,Illinois,24770
Donald J. Trump,2020-02-02,Illinois,45290
Donald J. Trump,2020-02-09,Illinois,36031
Donald J. Trump,2020-02-16,Illinois,9590
Donald J. Trump,2020-02-23,Illinois,7794
Donald J. Trump,2020-03-01,Illinois,9270
Donald J. Trump,2020-03-08,Illinois,9374
Donald J. Trump,2020-03-15,Illinois,9932
Donald J. Trump,2020-03-22,Illinois,14842
Donald J. Trump,2020-03-29,Illinois,15854
Donald J. Trump,2020-04-05,Illinois,17569
Donald J. Trump,2020-04-12,Illinois,15089
Donald J. Trump,2020-04-19,Illinois,23646
Donald J. Trump,2020-04-26,Illinois,18300
Donald J. Trump,2020-05-03,Illinois,20545
Donald J. Trump,2020-05-10,Illinois,16967
Elizabeth Warren,2019-10-20,Illinois,8282
Elizabeth Warren,2019-10-27,Illinois,7622
Elizabeth Warren,2019-11-03,Illinois,9103
Elizabeth Warren,2019-11-10,Illinois,7243
Elizabeth Warren,2019-11-17,Illinois,5142
Elizabeth Warren,2019-11-24,Illinois,6611
Elizabeth Warren,2019-12-01,Illinois,9281
Elizabeth Warren,2019-12-15,Illinois,9981
Elizabeth Warren,2019-12-22,Illinois,11327
Elizabeth Warren,2019-12-29,Illinois,9299
Elizabeth Warren,2020-01-05,Illinois,7402
Elizabeth Warren,2020-01-12,Illinois,6830
Elizabeth Warren,2020-01-19,Illinois,10719
Elizabeth Warren,2020-01-26,Illinois,8934
Elizabeth Warren,2020-02-02,Illinois,11896
Elizabeth Warren,2020-02-09,Illinois,6360
Elizabeth Warren,2020-02-16,Illinois,5004
Elizabeth Warren,2020-02-23,Illinois,11254
Elizabeth Warren,2020-03-01,Illinois,11365
Elizabeth Warren,2020-03-08,Illinois,5016
Elizabeth Warren,2020-03-29,Illinois,100
Elizabeth Warren,2020-04-05,Illinois,159
Elizabeth Warren,2020-04-12,Illinois,157
Elizabeth Warren,2020-04-19,Illinois,366
Elizabeth Warren,2020-04-26,Illinois,578
Elizabeth Warren,2020-05-03,Illinois,345
Elizabeth Warren,2020-05-10,Illinois,438
Joe Biden,2019-10-20,Illinois,2475
Joe Biden,2019-10-27,Illinois,2028
Joe Biden,2019-11-03,Illinois,3295
Joe Biden,2019-11-10,Illinois,2556
Joe Biden,2019-11-17,Illinois,2390
Joe Biden,2019-11-24,Illinois,1453
Joe Biden,2019-12-01,Illinois,487
Joe Biden,2019-12-15,Illinois,2366
Joe Biden,2019-12-22,Illinois,2956
Joe Biden,2019-12-29,Illinois,3286
Joe Biden,2020-01-05,Illinois,3064
Joe Biden,2020-01-12,Illinois,1800
Joe Biden,2020-01-19,Illinois,1418
Joe Biden,2020-01-26,Illinois,2537
Joe Biden,2020-02-02,Illinois,3082
Joe Biden,2020-02-09,Illinois,4816
Joe Biden,2020-02-16,Illinois,1540
Joe Biden,2020-02-23,Illinois,2477
Joe Biden,2020-03-01,Illinois,16629
Joe Biden,2020-03-08,Illinois,75802
Joe Biden,2020-03-15,Illinois,53890
Joe Biden,2020-03-22,Illinois,46404
Joe Biden,2020-03-29,Illinois,34378
Joe Biden,2020-04-05,Illinois,31580
Joe Biden,2020-04-12,Illinois,40682
Joe Biden,2020-04-19,Illinois,37065
Joe Biden,2020-04-26,Illinois,14703
Joe Biden,2020-05-03,Illinois,19402
Joe Biden,2020-05-10,Illinois,20624
Pete Buttigieg,2019-10-20,Illinois,16277
Pete Buttigieg,2019-10-27,Illinois,12197
Pete Buttigieg,2019-11-03,Illinois,9903
Pete Buttigieg,2019-11-10,Illinois,9597
